node,region,province,municipality,latitude,longitude,att_name,vendor,period
BCNMXC0084,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.65223,-115.4898,BCNMXC0084,Ericsson,last
BCNMXC0085,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.660778,-115.452861,BCNMXC0085,Ericsson,last
BCNMXC0086,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.651222,-115.452167,BCNMXC0086,Ericsson,last
BCNMXC0087,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.64258,-115.47768,BCNMXC0087,Ericsson,last
BCNMXC0088,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.640476,-115.452103,BCNMXC0088,Ericsson,last
BCNMXC0089,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.62317,-115.4706,BCNMXC0089,Ericsson,last
BCNMXC0091,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.658131,-115.41267,BCNMXC0091,Ericsson,last
BCNMXC0092,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.638931,-115.43248,BCNMXC0092,Ericsson,last
BCNMXC0093,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.63739,-115.407167,BCNMXC0093,Ericsson,last
BCNMXC0094,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.630196,-115.445114,BCNMXC0094,Ericsson,last
BCNMXC0095,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.623726,-115.451792,BCNMXC0095,Ericsson,last
BCNMXC0096,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.625381,-115.428019,BCNMXC0096,Ericsson,last
BCNMXC0097,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.625222,-115.413528,BCNMXC0097,Ericsson,last
BCNMXC0098,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.61401,-115.41679,BCNMXC0098,Ericsson,last
BCNMXC0099,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.6152,-115.396721,BCNMXC0099,Ericsson,last
BCNMXC0100,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.605694,-115.455944,BCNMXC0100,Ericsson,last
BCNMXC0101,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.591469,-115.396294,BCNMXC0101,Ericsson,last
BCNMXC0102,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.6007,-115.370613,BCNMXC0102,Ericsson,last
BCNMXC0103,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.573457,-115.425255,BCNMXC0103,Ericsson,last
BCNMXC0104,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.63554,-115.344383,BCNMXC0104,Ericsson,last
BCNMXC0105,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.420467,-115.304886,BCNMXC0105,Ericsson,last
BCNMXC0106,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.236528,-115.167917,BCNMXC0106,Ericsson,last
BCNMXC0107,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.293389,-115.092333,BCNMXC0107,Ericsson,last
BCNMXC0108,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.416302,-115.06756,BCNMXC0108,Ericsson,last
BCNMXC0109,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.436928,-114.98024,BCNMXC0109,Ericsson,last
BCNMXC0110,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.55151,-115.076355,BCNMXC0110,Ericsson,last
BCNMXC0111,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.651941,-115.428301,BCNMXC0111,Ericsson,last
BCNMXC0112,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.666168,-115.410667,BCNMXC0112,Ericsson,last
BCNMXC0113,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.646301,-115.409,BCNMXC0113,Ericsson,last
BCNMXC0114,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.607983,-115.384525,BCNMXC0114,Ericsson,last
BCNMXC0115,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.617474,-115.368851,BCNMXC0115,Ericsson,last
BCNMXC0116,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.559814,-115.310211,BCNMXC0116,Ericsson,last
BCNMXC0117,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.654046,-115.377686,BCNMXC0117,Ericsson,last
BCNMXC0118,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.585518,-115.438942,BCNMXC0118,Ericsson,last
BCNMXC0119,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.623222,-115.490389,BCNMXC0119,Ericsson,last
BCNMXC0120,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.638306,-115.443268,BCNMXC0120,Ericsson,last
BCNMXC0121,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.468513,-115.308395,BCNMXC0121,Ericsson,last
BCNMXC0122,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.658974,-115.505508,BCNMXC0122,Ericsson,last
BCNMXC0123,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.663056,-115.501679,BCNMXC0123,Ericsson,last
BCNMXC0124,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.612164,-115.328967,BCNMXC0124,Ericsson,last
BCNMXC0125,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.357677,-115.188698,BCNMXC0125,Ericsson,last
BCNMXC0126,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.409248,-115.192596,BCNMXC0126,Ericsson,last
BCNMXC0127,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.604343,-115.404633,BCNMXC0127,Ericsson,last
BCNMXC0128,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.641622,-115.47226,BCNMXC0128,Ericsson,last
BCNMXC0129,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.635918,-115.466639,BCNMXC0129,Ericsson,last
BCNMXC0131,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.574802,-115.350914,BCNMXC0131,Ericsson,last
BCNMXC0815,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.420502,-115.126999,BCNMXC0815,Ericsson,last
BCNMXC0909,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.579136,-115.470978,BCNMXC0909,Ericsson,last
BCNMXC0910,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.634239,-115.419235,BCNMXC0910,Ericsson,last
BCNMXC0970,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.632549,-114.854019,BCNMXC0970,Ericsson,last
BCNMXC0972,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.293098,-115.294998,BCNMXC0972,Ericsson,last
BCNMXC0978,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.61161,-115.017403,BCNMXC0978,Ericsson,last
BCNMXC0979,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.569023,-115.371656,BCNMXC0979,Ericsson,last
BCNMXC0983,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.562088,-115.33585,BCNMXC0983,Ericsson,last
BCNMXC0984,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.613934,-115.092911,BCNMXC0984,Ericsson,last
BCNMXC1179,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.591839,-115.554924,BCNMXC1179,Ericsson,last
BCNMXC1333,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.658444,-115.532992,BCNMXC1333,Ericsson,last
BCNMXC1364,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.63311,-115.431809,BCNMXC1364,Ericsson,last
BCNMXC1378,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.613098,-115.4786,BCNMXC1378,Ericsson,last
BCNMXC1379,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.624742,-115.373467,BCNMXC1379,Ericsson,last
BCNMXC1380,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.572729,-115.477151,BCNMXC1380,Ericsson,last
BCNMXC1381,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.600899,-115.345535,BCNMXC1381,Ericsson,last
BCNMXC1382,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.600267,-115.39534,BCNMXC1382,Ericsson,last
BCNMXC1383,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.623581,-115.439781,BCNMXC1383,Ericsson,last
BCNMXC1384,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.654526,-115.397127,BCNMXC1384,Ericsson,last
BCNMXC1385,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.661243,-115.475853,BCNMXC1385,Ericsson,last
BCNMXC1386,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.613587,-115.294055,BCNMXC1386,Ericsson,last
BCNMXC1387,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.605106,-115.504997,BCNMXC1387,Ericsson,last
BCNMXC1438,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.646833,-115.482203,BCNMXC1438,Ericsson,last
BCNMXC1441,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.65823,-115.442201,BCNMXC1441,Ericsson,last
BCNMXC1519,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.616459,-115.405724,BCNMXC1519,Ericsson,last
BCNPYR0132,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.104431,-116.876282,BCNPYR0132,Ericsson,last
BCNPYR0133,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.27332,-117.021713,BCNPYR0133,Ericsson,last
BCNPYR0135,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.629452,-117.05536,BCNPYR0135,Ericsson,last
BCNPYR0136,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.400433,-117.087677,BCNPYR0136,Ericsson,last
BCNPYR0137,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.411472,-117.053276,BCNPYR0137,Ericsson,last
BCNPYR0138,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.394775,-117.051492,BCNPYR0138,Ericsson,last
BCNPYR0139,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.219022,-116.911944,BCNPYR0139,Ericsson,last
BCNPYR0140,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.361333,-117.055278,BCNPYR0140,Ericsson,last
BCNPYR0141,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.34428,-117.054802,BCNPYR0141,Ericsson,last
BCNPYR0142,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.32037,-117.050049,BCNPYR0142,Ericsson,last
BCNPYR0144,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.357811,-117.049156,BCNPYR0144,Ericsson,last
BCNPYR0145,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.257851,-116.972572,BCNPYR0145,Ericsson,last
BCNPYR0146,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.24904,-116.929871,BCNPYR0146,Ericsson,last
BCNPYR0147,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.167629,-116.902817,BCNPYR0147,Ericsson,last
BCNPYR0148,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.35215,-117.062653,BCNPYR0148,Ericsson,last
BCNPYR0149,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.348331,-117.04416,BCNPYR0149,Ericsson,last
BCNPYR0150,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.303211,-117.041908,BCNPYR0150,Ericsson,last
BCNPYR1336,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.364044,-117.044945,BCNPYR1336,Ericsson,last
BCNTCT0151,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.577168,-116.603272,BCNTCT0151,Ericsson,last
BCNTCT0152,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.55608,-116.635386,BCNTCT0152,Ericsson,last
BCNTCT0153,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.54158,-116.423401,BCNTCT0153,Ericsson,last
BCNTCT0154,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.505238,-116.290878,BCNTCT0154,Ericsson,last
BCNTCT0155,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.479671,-116.180809,BCNTCT0155,Ericsson,last
BCNTCT0156,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.554348,-116.535118,BCNTCT0156,Ericsson,last
BCNTCT0157,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.557762,-116.653307,BCNTCT0157,Ericsson,last
BCNTCT0158,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.56791,-116.625961,BCNTCT0158,Ericsson,last
BCNTCT0159,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.561764,-116.61313,BCNTCT0159,Ericsson,last
BCNTCT0160,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.548027,-116.616142,BCNTCT0160,Ericsson,last
BCNTCT0161,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.571972,-116.634028,BCNTCT0161,Ericsson,last
BCNTCT0162,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.54001,-116.643951,BCNTCT0162,Ericsson,last
BCNTCT0996,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.571152,-116.65487,BCNTCT0996,Ericsson,last
BCNTCT1189,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.528099,-116.347,BCNTCT1189,Ericsson,last
BCNTCT1190,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.52198,-116.061974,BCNTCT1190,Ericsson,last
BCNTIJ0163,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.503389,-116.844833,BCNTIJ0163,Ericsson,last
BCNTIJ0164,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.444906,-117.022814,BCNTIJ0164,Ericsson,last
BCNTIJ0165,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.515186,-117.03611,BCNTIJ0165,Ericsson,last
BCNTIJ0166,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.544636,-116.91375,BCNTIJ0166,Ericsson,last
BCNTIJ0167,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.431833,-117.040779,BCNTIJ0167,Ericsson,last
BCNTIJ0168,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.473539,-116.922249,BCNTIJ0168,Ericsson,last
BCNTIJ0169,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.501194,-117.05775,BCNTIJ0169,Ericsson,last
BCNTIJ0170,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.462533,-116.898407,BCNTIJ0170,Ericsson,last
BCNTIJ0171,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.513352,-117.00338,BCNTIJ0171,Ericsson,last
BCNTIJ0172,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.480122,-116.870483,BCNTIJ0172,Ericsson,last
BCNTIJ0173,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.530266,-116.980518,BCNTIJ0173,Ericsson,last
BCNTIJ0175,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.475209,-117.009142,BCNTIJ0175,Ericsson,last
BCNTIJ0176,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.510515,-116.904488,BCNTIJ0176,Ericsson,last
BCNTIJ0177,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.527443,-117.035698,BCNTIJ0177,Ericsson,last
BCNTIJ0178,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.507974,-116.955338,BCNTIJ0178,Ericsson,last
BCNTIJ0180,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.527515,-117.073853,BCNTIJ0180,Ericsson,last
BCNTIJ0181,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.533306,-117.043915,BCNTIJ0181,Ericsson,last
BCNTIJ0183,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.515806,-117.057915,BCNTIJ0183,Ericsson,last
BCNTIJ0184,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.524406,-117.102577,BCNTIJ0184,Ericsson,last
BCNTIJ0186,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52589,-117.088188,BCNTIJ0186,Ericsson,last
BCNTIJ0187,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.507139,-116.879306,BCNTIJ0187,Ericsson,last
BCNTIJ0188,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.468723,-116.950555,BCNTIJ0188,Ericsson,last
BCNTIJ0189,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.483391,-117.044006,BCNTIJ0189,Ericsson,last
BCNTIJ0190,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.481087,-116.957682,BCNTIJ0190,Ericsson,last
BCNTIJ0191,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.487301,-117.07239,BCNTIJ0191,Ericsson,last
BCNTIJ0192,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.524418,-116.998889,BCNTIJ0192,Ericsson,last
BCNTIJ0194,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.50586,-116.979472,BCNTIJ0194,Ericsson,last
BCNTIJ0195,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.454712,-116.97465,BCNTIJ0195,Ericsson,last
BCNTIJ0196,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.499138,-117.009346,BCNTIJ0196,Ericsson,last
BCNTIJ0197,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.45947,-116.81303,BCNTIJ0197,Ericsson,last
BCNTIJ0198,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.445904,-116.870499,BCNTIJ0198,Ericsson,last
BCNTIJ0200,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.483075,-117.023308,BCNTIJ0200,Ericsson,last
BCNTIJ0201,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.54638,-116.973373,BCNTIJ0201,Ericsson,last
BCNTIJ0202,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.46465,-116.985092,BCNTIJ0202,Ericsson,last
BCNTIJ0203,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.464169,-117.001503,BCNTIJ0203,Ericsson,last
BCNTIJ0204,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.483295,-116.975826,BCNTIJ0204,Ericsson,last
BCNTIJ0205,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.513833,-117.120308,BCNTIJ0205,Ericsson,last
BCNTIJ0206,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.487672,-116.995293,BCNTIJ0206,Ericsson,last
BCNTIJ0207,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.477472,-116.843647,BCNTIJ0207,Ericsson,last
BCNTIJ0208,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.463963,-116.729065,BCNTIJ0208,Ericsson,last
BCNTIJ0209,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.499004,-116.71608,BCNTIJ0209,Ericsson,last
BCNTIJ0210,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.522667,-116.708,BCNTIJ0210,Ericsson,last
BCNTIJ0212,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.497364,-116.905113,BCNTIJ0212,Ericsson,last
BCNTIJ0213,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.474602,-117.028339,BCNTIJ0213,Ericsson,last
BCNTIJ0214,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.525079,-117.016502,BCNTIJ0214,Ericsson,last
BCNTIJ0215,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.5356,-117.062035,BCNTIJ0215,Ericsson,last
BCNTIJ0216,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.450715,-116.925468,BCNTIJ0216,Ericsson,last
BCNTIJ0218,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.394192,-116.953072,BCNTIJ0218,Ericsson,last
BCNTIJ0219,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.533521,-116.861542,BCNTIJ0219,Ericsson,last
BCNTIJ0220,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.513985,-116.869782,BCNTIJ0220,Ericsson,last
BCNTIJ0221,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.494137,-116.958992,BCNTIJ0221,Ericsson,last
BCNTIJ0222,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.427686,-116.953692,BCNTIJ0222,Ericsson,last
BCNTIJ0223,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.413945,-116.928172,BCNTIJ0223,Ericsson,last
BCNTIJ0225,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.494205,-116.870713,BCNTIJ0225,Ericsson,last
BCNTIJ0226,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.486031,-116.981667,BCNTIJ0226,Ericsson,last
BCNTIJ0227,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.44043,-117.03895,BCNTIJ0227,Ericsson,last
BCNTIJ0228,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.447972,-116.991028,BCNTIJ0228,Ericsson,last
BCNTIJ0229,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.412668,-116.960321,BCNTIJ0229,Ericsson,last
BCNTIJ0230,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52942,-116.97236,BCNTIJ0230,Ericsson,last
BCNTIJ0231,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52293,-117.115402,BCNTIJ0231,Ericsson,last
BCNTIJ0232,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.533901,-117.115463,BCNTIJ0232,Ericsson,last
BCNTIJ0233,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.518848,-117.091744,BCNTIJ0233,Ericsson,last
BCNTIJ0234,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.531709,-117.087997,BCNTIJ0234,Ericsson,last
BCNTIJ0235,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.514519,-117.083588,BCNTIJ0235,Ericsson,last
BCNTIJ0236,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.511307,-117.065598,BCNTIJ0236,Ericsson,last
BCNTIJ0237,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.491581,-117.046631,BCNTIJ0237,Ericsson,last
BCNTIJ0238,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.53632,-117.05246,BCNTIJ0238,Ericsson,last
BCNTIJ0239,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52372,-117.051201,BCNTIJ0239,Ericsson,last
BCNTIJ0240,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.526085,-117.044694,BCNTIJ0240,Ericsson,last
BCNTIJ0241,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.519764,-117.043537,BCNTIJ0241,Ericsson,last
BCNTIJ0242,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.53753,-117.041412,BCNTIJ0242,Ericsson,last
BCNTIJ0243,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.530529,-117.039833,BCNTIJ0243,Ericsson,last
BCNTIJ0244,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.522751,-117.031899,BCNTIJ0244,Ericsson,last
BCNTIJ0245,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.53611,-117.032997,BCNTIJ0245,Ericsson,last
BCNTIJ0246,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.5331,-117.021957,BCNTIJ0246,Ericsson,last
BCNTIJ0247,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.526917,-117.022697,BCNTIJ0247,Ericsson,last
BCNTIJ0248,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.518723,-117.022141,BCNTIJ0248,Ericsson,last
BCNTIJ0249,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.518452,-117.016213,BCNTIJ0249,Ericsson,last
BCNTIJ0250,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.519806,-117.011722,BCNTIJ0250,Ericsson,last
BCNTIJ0251,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.53159,-117.009506,BCNTIJ0251,Ericsson,last
BCNTIJ0252,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.538593,-117.004051,BCNTIJ0252,Ericsson,last
BCNTIJ0253,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.517944,-117.002289,BCNTIJ0253,Ericsson,last
BCNTIJ0254,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52969,-116.998169,BCNTIJ0254,Ericsson,last
BCNTIJ0255,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.543331,-116.998703,BCNTIJ0255,Ericsson,last
BCNTIJ0256,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.515224,-117.031403,BCNTIJ0256,Ericsson,last
BCNTIJ0257,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.515671,-117.009712,BCNTIJ0257,Ericsson,last
BCNTIJ0258,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.50853,-117.036614,BCNTIJ0258,Ericsson,last
BCNTIJ0259,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.509602,-117.01266,BCNTIJ0259,Ericsson,last
BCNTIJ0260,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.503435,-117.03969,BCNTIJ0260,Ericsson,last
BCNTIJ0261,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.502712,-117.020401,BCNTIJ0261,Ericsson,last
BCNTIJ0262,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.503694,-116.998958,BCNTIJ0262,Ericsson,last
BCNTIJ0264,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.49357,-117.000122,BCNTIJ0264,Ericsson,last
BCNTIJ0265,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.48834,-117.033173,BCNTIJ0265,Ericsson,last
BCNTIJ0266,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.484982,-117.00458,BCNTIJ0266,Ericsson,last
BCNTIJ0267,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.478863,-116.991181,BCNTIJ0267,Ericsson,last
BCNTIJ0268,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.46835,-117.01527,BCNTIJ0268,Ericsson,last
BCNTIJ0269,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.478528,-116.949611,BCNTIJ0269,Ericsson,last
BCNTIJ0270,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.473583,-116.980943,BCNTIJ0270,Ericsson,last
BCNTIJ0271,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.466888,-116.972099,BCNTIJ0271,Ericsson,last
